index,UF,CATEGORIA,JANEIRO,FEVEREIRO,MARÇO,ABRIL,MAIO,JUNHO,JULHO,AGOSTO,SETEMBRO,OUTUBRO,NOVEMBRO,DEZEMBRO,TOTAL,ANO,NOVA_CATEGORIA
2126,BA,Segurança Privada,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,Empresa com Segurança Orgânica
2127,BA,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2128,BA,Segurança Privada,1.0,0.0,24.0,2.0,13.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,59.0,2021,Empresa de Segurança Privada
2129,BA,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2130,BA,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2131,BA,Órgão Público,0.0,0.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,2021,Órgão público sem taxa
2132,BA,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2133,BA,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2134,CE,Pessoa física,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2021,Caçador de Subsistência
2135,CE,Pessoa física,91.0,96.0,121.0,64.0,31.0,98.0,65.0,0.0,0.0,0.0,0.0,0.0,566.0,2021,Cidadão
2136,CE,Segurança Pública,31.0,38.0,74.0,33.0,8.0,60.0,43.0,0.0,0.0,0.0,0.0,0.0,287.0,2021,Servidor Público (Porte por prerrogativa de função)
2137,CE,Segurança Privada,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,Empresa com Segurança Orgânica
2138,CE,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2139,CE,Segurança Privada,14.0,2.0,3.0,7.0,60.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,106.0,2021,Empresa de Segurança Privada
2140,CE,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2141,CE,Órgão Público,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2021,Órgão público com taxa
2142,CE,Órgão Público,0.0,0.0,102.0,5.0,322.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,2021,Órgão público sem taxa
2143,CE,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2144,CE,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2145,DF,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2146,DF,Pessoa física,210.0,201.0,277.0,318.0,340.0,311.0,359.0,0.0,0.0,0.0,0.0,0.0,2016.0,2021,Cidadão
2147,DF,Segurança Pública,42.0,31.0,46.0,42.0,38.0,52.0,60.0,0.0,0.0,0.0,0.0,0.0,311.0,2021,Servidor Público (Porte por prerrogativa de função)
2148,DF,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa com Segurança Orgânica
2149,DF,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2150,DF,Segurança Privada,5.0,0.0,0.0,9.0,26.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,63.0,2021,Empresa de Segurança Privada
2151,DF,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2152,DF,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2153,DF,Órgão Público,0.0,62.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2021,Órgão público sem taxa
2154,DF,Outros Tipos,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2021,Outras Categorias
2155,DF,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2156,ES,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2021,Caçador de Subsistência
2157,ES,Pessoa física,447.0,759.0,806.0,779.0,841.0,992.0,973.0,0.0,0.0,0.0,0.0,0.0,5597.0,2021,Cidadão
2158,ES,Segurança Pública,11.0,23.0,18.0,16.0,20.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,133.0,2021,Servidor Público (Porte por prerrogativa de função)
2159,ES,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa com Segurança Orgânica
2160,ES,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2161,ES,Segurança Privada,5.0,0.0,10.0,21.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,2021,Empresa de Segurança Privada
2162,ES,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2163,ES,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2164,ES,Órgão Público,770.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,780.0,2021,Órgão público sem taxa
2165,ES,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2166,ES,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2167,GO,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2168,GO,Pessoa física,515.0,541.0,717.0,486.0,505.0,701.0,546.0,0.0,0.0,0.0,0.0,0.0,4011.0,2021,Cidadão
2169,GO,Segurança Pública,46.0,47.0,66.0,60.0,56.0,45.0,43.0,0.0,0.0,0.0,0.0,0.0,363.0,2021,Servidor Público (Porte por prerrogativa de função)
2170,GO,Segurança Privada,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,Empresa com Segurança Orgânica
2171,GO,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2172,GO,Segurança Privada,28.0,0.0,8.0,135.0,17.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,211.0,2021,Empresa de Segurança Privada
2173,GO,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2174,GO,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2175,GO,Órgão Público,482.0,1.0,1.0,8.0,3.0,708.0,1.0,0.0,0.0,0.0,0.0,0.0,1204.0,2021,Órgão público sem taxa
2176,GO,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2177,GO,Loja de Arma,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,Revendedor
2178,MA,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2179,MA,Pessoa física,293.0,202.0,327.0,303.0,422.0,409.0,314.0,0.0,0.0,0.0,0.0,0.0,2270.0,2021,Cidadão
2180,MA,Segurança Pública,31.0,19.0,29.0,31.0,31.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,203.0,2021,Servidor Público (Porte por prerrogativa de função)
2181,MA,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa com Segurança Orgânica
2182,MA,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2183,MA,Segurança Privada,1.0,36.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,62.0,2021,Empresa de Segurança Privada
2184,MA,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2185,MA,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2186,MA,Órgão Público,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2021,Órgão público sem taxa
2187,MA,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2188,MA,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2189,MG,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2021,Caçador de Subsistência
2190,MG,Pessoa física,1778.0,1492.0,2509.0,1805.0,1991.0,1341.0,1286.0,0.0,0.0,0.0,0.0,0.0,12202.0,2021,Cidadão
2191,MG,Segurança Pública,259.0,160.0,233.0,183.0,143.0,115.0,82.0,0.0,0.0,0.0,0.0,0.0,1175.0,2021,Servidor Público (Porte por prerrogativa de função)
2192,MG,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa com Segurança Orgânica
2193,MG,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2194,MG,Segurança Privada,15.0,32.0,6.0,37.0,71.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,225.0,2021,Empresa de Segurança Privada
2195,MG,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2196,MG,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2197,MG,Órgão Público,38.0,2.0,51.0,20.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,151.0,2021,Órgão público sem taxa
2198,MG,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2199,MG,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2200,MS,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2201,MS,Pessoa física,309.0,234.0,279.0,239.0,261.0,305.0,344.0,0.0,0.0,0.0,0.0,0.0,1971.0,2021,Cidadão
2202,MS,Segurança Pública,61.0,36.0,45.0,40.0,27.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0,282.0,2021,Servidor Público (Porte por prerrogativa de função)
2203,MS,Segurança Privada,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2021,Empresa com Segurança Orgânica
2204,MS,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2205,MS,Segurança Privada,0.0,5.0,0.0,2.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2021,Empresa de Segurança Privada
2206,MS,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2207,MS,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2208,MS,Órgão Público,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2021,Órgão público sem taxa
2209,MS,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2210,MS,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2211,MT,Pessoa física,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,Caçador de Subsistência
2212,MT,Pessoa física,658.0,871.0,1015.0,802.0,992.0,1237.0,1021.0,0.0,0.0,0.0,0.0,0.0,6596.0,2021,Cidadão
2213,MT,Segurança Pública,23.0,25.0,18.0,23.0,25.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,188.0,2021,Servidor Público (Porte por prerrogativa de função)
2214,MT,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa com Segurança Orgânica
2215,MT,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2216,MT,Segurança Privada,8.0,9.0,4.0,4.0,42.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,79.0,2021,Empresa de Segurança Privada
2217,MT,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2218,MT,Órgão Público,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2021,Órgão público com taxa
2219,MT,Órgão Público,210.0,0.0,332.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,2021,Órgão público sem taxa
2220,MT,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2221,MT,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2222,PA,Pessoa física,7.0,21.0,7.0,8.0,23.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,103.0,2021,Caçador de Subsistência
2223,PA,Pessoa física,408.0,463.0,549.0,611.0,572.0,705.0,547.0,0.0,0.0,0.0,0.0,0.0,3855.0,2021,Cidadão
2224,PA,Segurança Pública,23.0,26.0,41.0,24.0,35.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,218.0,2021,Servidor Público (Porte por prerrogativa de função)
2225,PA,Segurança Privada,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2021,Empresa com Segurança Orgânica
2226,PA,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2227,PA,Segurança Privada,19.0,5.0,0.0,0.0,83.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,123.0,2021,Empresa de Segurança Privada
2228,PA,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2229,PA,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2230,PA,Órgão Público,12.0,3.0,630.0,31.0,0.0,5.0,105.0,0.0,0.0,0.0,0.0,0.0,786.0,2021,Órgão público sem taxa
2231,PA,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2232,PA,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2233,PB,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2234,PB,Pessoa física,160.0,105.0,199.0,115.0,174.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,1101.0,2021,Cidadão
2235,PB,Segurança Pública,22.0,18.0,22.0,19.0,19.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,141.0,2021,Servidor Público (Porte por prerrogativa de função)
2236,PB,Segurança Privada,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,Empresa com Segurança Orgânica
2237,PB,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2238,PB,Segurança Privada,1.0,0.0,18.0,3.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2021,Empresa de Segurança Privada
2239,PB,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2240,PB,Órgão Público,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2021,Órgão público com taxa
2241,PB,Órgão Público,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2021,Órgão público sem taxa
2242,PB,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2243,PB,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2244,PE,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2245,PE,Pessoa física,289.0,368.0,375.0,268.0,374.0,411.0,375.0,0.0,0.0,0.0,0.0,0.0,2460.0,2021,Cidadão
2246,PE,Segurança Pública,75.0,69.0,81.0,40.0,53.0,76.0,71.0,0.0,0.0,0.0,0.0,0.0,465.0,2021,Servidor Público (Porte por prerrogativa de função)
2247,PE,Segurança Privada,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,Empresa com Segurança Orgânica
2248,PE,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2249,PE,Segurança Privada,65.0,5.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,103.0,2021,Empresa de Segurança Privada
2250,PE,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2251,PE,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2252,PE,Órgão Público,1.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2021,Órgão público sem taxa
2253,PE,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2254,PE,Loja de Arma,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,Revendedor
2255,PI,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2256,PI,Pessoa física,83.0,127.0,186.0,128.0,184.0,200.0,186.0,0.0,0.0,0.0,0.0,0.0,1094.0,2021,Cidadão
2257,PI,Segurança Pública,17.0,26.0,30.0,28.0,28.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,176.0,2021,Servidor Público (Porte por prerrogativa de função)
2258,PI,Segurança Privada,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2021,Empresa com Segurança Orgânica
2259,PI,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2260,PI,Segurança Privada,0.0,10.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2021,Empresa de Segurança Privada
2261,PI,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2262,PI,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,Órgão público com taxa
2263,PI,Órgão Público,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2021,Órgão público sem taxa
2264,PI,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2265,PI,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2266,PR,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2267,PR,Pessoa física,560.0,755.0,930.0,786.0,791.0,806.0,985.0,0.0,0.0,0.0,0.0,0.0,5613.0,2021,Cidadão
2268,PR,Segurança Pública,27.0,52.0,46.0,45.0,30.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,282.0,2021,Servidor Público (Porte por prerrogativa de função)
2269,PR,Segurança Privada,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,Empresa com Segurança Orgânica
2270,PR,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2271,PR,Segurança Privada,18.0,0.0,7.0,25.0,46.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,120.0,2021,Empresa de Segurança Privada
2272,PR,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2273,PR,Órgão Público,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2021,Órgão público com taxa
2274,PR,Órgão Público,3.0,9.0,20.0,28.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,150.0,2021,Órgão público sem taxa
2275,PR,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2276,PR,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2277,RJ,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2278,RJ,Pessoa física,594.0,558.0,760.0,735.0,902.0,863.0,982.0,0.0,0.0,0.0,0.0,0.0,5394.0,2021,Cidadão
2279,RJ,Segurança Pública,74.0,70.0,97.0,68.0,78.0,96.0,88.0,0.0,0.0,0.0,0.0,0.0,571.0,2021,Servidor Público (Porte por prerrogativa de função)
2280,RJ,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa com Segurança Orgânica
2281,RJ,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2282,RJ,Segurança Privada,106.0,94.0,87.0,6.0,101.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,399.0,2021,Empresa de Segurança Privada
2283,RJ,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2284,RJ,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2285,RJ,Órgão Público,0.0,0.0,20.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,2021,Órgão público sem taxa
2286,RJ,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2287,RJ,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2288,RN,Pessoa física,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Caçador de Subsistência
2289,RN,Pessoa física,127.0,153.0,296.0,208.0,121.0,193.0,174.0,0.0,0.0,0.0,0.0,0.0,1272.0,2021,Cidadão
2290,RN,Segurança Pública,23.0,19.0,41.0,34.0,28.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,222.0,2021,Servidor Público (Porte por prerrogativa de função)
2291,RN,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,Empresa com Segurança Orgânica
2292,RN,Segurança Privada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Empresa Comercial
2293,RN,Segurança Privada,0.0,1.0,35.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2021,Empresa de Segurança Privada
2294,RN,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Fabricante/Importador
2295,RN,Órgão Público,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Órgão público com taxa
2296,RN,Órgão Público,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2021,Órgão público sem taxa
2297,RN,Outros Tipos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Outras Categorias
2298,RN,Loja de Arma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Revendedor
2299,RO,Pessoa física,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2021,Caçador de Subsistência
